"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"36","New York","2001","67%","","412",,"Concentration: (0-<=10)"
"36","New York","2001","0%","","3",,"Concentration: (>10)"
"36","New York","2001","33%","","203",,"Concentration: (not-detected)"
"36","New York","2002","68%","","588",,"Concentration: (0-<=10)"
"36","New York","2002","0%","","3",,"Concentration: (>10)"
"36","New York","2002","32%","","273",,"Concentration: (not-detected)"
"36","New York","2003","67%","","606",,"Concentration: (0-<=10)"
"36","New York","2003","1%","","9",,"Concentration: (>10)"
"36","New York","2003","32%","","295",,"Concentration: (not-detected)"
"36","New York","2004","71%","","711",,"Concentration: (0-<=10)"
"36","New York","2004","1%","","6",,"Concentration: (>10)"
"36","New York","2004","28%","","278",,"Concentration: (not-detected)"
"36","New York","2005","78%","","876",,"Concentration: (0-<=10)"
"36","New York","2005","1%","","8",,"Concentration: (>10)"
"36","New York","2005","21%","","242",,"Concentration: (not-detected)"
"36","New York","2006","70%","","1,108",,"Concentration: (0-<=10)"
"36","New York","2006","0%","","6",,"Concentration: (>10)"
"36","New York","2006","30%","","468",,"Concentration: (not-detected)"
"36","New York","2007","70%","","1,120",,"Concentration: (0-<=10)"
"36","New York","2007","0%","","5",,"Concentration: (>10)"
"36","New York","2007","30%","","483",,"Concentration: (not-detected)"
"36","New York","2008","71%","","1,154",,"Concentration: (0-<=10)"
"36","New York","2008","0%","","2",,"Concentration: (>10)"
"36","New York","2008","29%","","477",,"Concentration: (not-detected)"
"36","New York","2009","67%","","1,072",,"Concentration: (0-<=10)"
"36","New York","2009","0%","","5",,"Concentration: (>10)"
"36","New York","2009","32%","","514",,"Concentration: (not-detected)"
"36","New York","2010","68%","","1,122",,"Concentration: (0-<=10)"
"36","New York","2010","0%","","1",,"Concentration: (>10)"
"36","New York","2010","32%","","535",,"Concentration: (not-detected)"
"36","New York","2011","68%","","1,149",,"Concentration: (0-<=10)"
"36","New York","2011","0%","","1",,"Concentration: (>10)"
"36","New York","2011","32%","","543",,"Concentration: (not-detected)"
"36","New York","2012","71%","","1,222",,"Concentration: (0-<=10)"
"36","New York","2012","0%","","1",,"Concentration: (>10)"
"36","New York","2012","29%","","488",,"Concentration: (not-detected)"
"36","New York","2013","76%","","1,280",,"Concentration: (0-<=10)"
"36","New York","2013","0%","","1",,"Concentration: (>10)"
"36","New York","2013","24%","","409",,"Concentration: (not-detected)"
"36","New York","2014","72%","","1,238",,"Concentration: (0-<=10)"
"36","New York","2014","0%","","3",,"Concentration: (>10)"
"36","New York","2014","28%","","484",,"Concentration: (not-detected)"
"36","New York","2015","72%","","1,212",,"Concentration: (0-<=10)"
"36","New York","2015","0%","","5",,"Concentration: (>10)"
"36","New York","2015","28%","","467",,"Concentration: (not-detected)"
"36","New York","2016","71%","","1,171",,"Concentration: (0-<=10)"
"36","New York","2016","0%","","8",,"Concentration: (>10)"
"36","New York","2016","29%","","478",,"Concentration: (not-detected)"
"36","New York","2018","78%","","1,262",,"Concentration: (0-<=10)"
"36","New York","2018","0%","","2",,"Concentration: (>10)"
"36","New York","2018","22%","","363",,"Concentration: (not-detected)"
"36","New York","2019","74%","","1,203",,"Concentration: (0-<=10)"
"36","New York","2019","0%","","1",,"Concentration: (>10)"
"36","New York","2019","26%","","418",,"Concentration: (not-detected)"
"36","New York","2020","69%","","1,126",,"Concentration: (0-<=10)"
"36","New York","2020","0%","","4",,"Concentration: (>10)"
"36","New York","2020","31%","","502",,"Concentration: (not-detected)"
"36","New York","2021","70%","","1,163",,"Concentration: (0-<=10)"
"36","New York","2021","0%","","4",,"Concentration: (>10)"
"36","New York","2021","30%","","494",,"Concentration: (not-detected)"
"36","New York","2022","72%","","1,221",,"Concentration: (0-<=10)"
"36","New York","2022","1%","","9",,"Concentration: (>10)"
"36","New York","2022","27%","","462",,"Concentration: (not-detected)"
"36","New York","2023","71%","","1,164",,"Concentration: (0-<=10)"
"36","New York","2023","0%","","4",,"Concentration: (>10)"
"36","New York","2023","28%","","462",,"Concentration: (not-detected)"
"37","North Carolina","2010","36%","","600",,"Concentration: (0-<=10)"
"37","North Carolina","2010","0%","","5",,"Concentration: (>10)"
"37","North Carolina","2010","64%","","1,069",,"Concentration: (not-detected)"
"37","North Carolina","2011","36%","","602",,"Concentration: (0-<=10)"
"37","North Carolina","2011","0%","","2",,"Concentration: (>10)"
"37","North Carolina","2011","64%","","1,081",,"Concentration: (not-detected)"
"37","North Carolina","2012","36%","","602",,"Concentration: (0-<=10)"
"37","North Carolina","2012","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2012","64%","","1,067",,"Concentration: (not-detected)"
"37","North Carolina","2013","39%","","665",,"Concentration: (0-<=10)"
"37","North Carolina","2013","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2013","61%","","1,037",,"Concentration: (not-detected)"
"37","North Carolina","2014","38%","","639",,"Concentration: (0-<=10)"
"37","North Carolina","2014","0%","","2",,"Concentration: (>10)"
"37","North Carolina","2014","62%","","1,043",,"Concentration: (not-detected)"
"37","North Carolina","2015","40%","","651",,"Concentration: (0-<=10)"
"37","North Carolina","2015","0%","","2",,"Concentration: (>10)"
"37","North Carolina","2015","60%","","974",,"Concentration: (not-detected)"
"37","North Carolina","2016","36%","","591",,"Concentration: (0-<=10)"
"37","North Carolina","2016","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2016","64%","","1,035",,"Concentration: (not-detected)"
"37","North Carolina","2017","37%","","591",,"Concentration: (0-<=10)"
"37","North Carolina","2017","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2017","63%","","1,022",,"Concentration: (not-detected)"
"37","North Carolina","2018","38%","","620",,"Concentration: (0-<=10)"
"37","North Carolina","2018","0%","","1",,"Concentration: (>10)"
"37","North Carolina","2018","62%","","1,001",,"Concentration: (not-detected)"
"37","North Carolina","2019","38%","","627",,"Concentration: (0-<=10)"
"37","North Carolina","2019","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2019","62%","","1,004",,"Concentration: (not-detected)"
"37","North Carolina","2020","35%","","577",,"Concentration: (0-<=10)"
"37","North Carolina","2020","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2020","65%","","1,053",,"Concentration: (not-detected)"
"37","North Carolina","2021","36%","","595",,"Concentration: (0-<=10)"
"37","North Carolina","2021","0%","","0",,"Concentration: (>10)"
"37","North Carolina","2021","64%","","1,048",,"Concentration: (not-detected)"
"37","North Carolina","2022","36%","","596",,"Concentration: (0-<=10)"
"37","North Carolina","2022","0%","","2",,"Concentration: (>10)"
"37","North Carolina","2022","64%","","1,046",,"Concentration: (not-detected)"
"37","North Carolina","2023","41%","","672",,"Concentration: (0-<=10)"
"37","North Carolina","2023","0%","","2",,"Concentration: (>10)"
"37","North Carolina","2023","59%","","961",,"Concentration: (not-detected)"
"41","Oregon","2002","55%","","386",,"Concentration: (0-<=10)"
"41","Oregon","2002","0%","","0",,"Concentration: (>10)"
"41","Oregon","2002","45%","","312",,"Concentration: (not-detected)"
"41","Oregon","2003","53%","","392",,"Concentration: (0-<=10)"
"41","Oregon","2003","0%","","2",,"Concentration: (>10)"
"41","Oregon","2003","47%","","352",,"Concentration: (not-detected)"
"41","Oregon","2004","54%","","418",,"Concentration: (0-<=10)"
"41","Oregon","2004","0%","","3",,"Concentration: (>10)"
"41","Oregon","2004","45%","","351",,"Concentration: (not-detected)"
"41","Oregon","2005","55%","","425",,"Concentration: (0-<=10)"
"41","Oregon","2005","1%","","4",,"Concentration: (>10)"
"41","Oregon","2005","44%","","338",,"Concentration: (not-detected)"
"41","Oregon","2006","67%","","403",,"Concentration: (0-<=10)"
"41","Oregon","2006","0%","","1",,"Concentration: (>10)"
"41","Oregon","2006","33%","","202",,"Concentration: (not-detected)"
"41","Oregon","2007","55%","","416",,"Concentration: (0-<=10)"
"41","Oregon","2007","0%","","3",,"Concentration: (>10)"
"41","Oregon","2007","45%","","343",,"Concentration: (not-detected)"
"41","Oregon","2008","53%","","407",,"Concentration: (0-<=10)"
"41","Oregon","2008","0%","","2",,"Concentration: (>10)"
"41","Oregon","2008","47%","","361",,"Concentration: (not-detected)"
"41","Oregon","2009","50%","","399",,"Concentration: (0-<=10)"
"41","Oregon","2009","0%","","3",,"Concentration: (>10)"
"41","Oregon","2009","50%","","394",,"Concentration: (not-detected)"
"41","Oregon","2010","56%","","477",,"Concentration: (0-<=10)"
"41","Oregon","2010","0%","","1",,"Concentration: (>10)"
"41","Oregon","2010","44%","","374",,"Concentration: (not-detected)"
"41","Oregon","2011","51%","","420",,"Concentration: (0-<=10)"
"41","Oregon","2011","0%","","2",,"Concentration: (>10)"
"41","Oregon","2011","49%","","398",,"Concentration: (not-detected)"
"41","Oregon","2012","55%","","472",,"Concentration: (0-<=10)"
"41","Oregon","2012","0%","","2",,"Concentration: (>10)"
"41","Oregon","2012","45%","","390",,"Concentration: (not-detected)"
"41","Oregon","2013","52%","","452",,"Concentration: (0-<=10)"
"41","Oregon","2013","0%","","3",,"Concentration: (>10)"
"41","Oregon","2013","48%","","416",,"Concentration: (not-detected)"
"41","Oregon","2014","50%","","436",,"Concentration: (0-<=10)"
"41","Oregon","2014","0%","","2",,"Concentration: (>10)"
"41","Oregon","2014","50%","","430",,"Concentration: (not-detected)"
"41","Oregon","2015","56%","","488",,"Concentration: (0-<=10)"
"41","Oregon","2015","0%","","2",,"Concentration: (>10)"
"41","Oregon","2015","44%","","384",,"Concentration: (not-detected)"
"41","Oregon","2016","56%","","487",,"Concentration: (0-<=10)"
"41","Oregon","2016","0%","","2",,"Concentration: (>10)"
"41","Oregon","2016","44%","","378",,"Concentration: (not-detected)"
"41","Oregon","2017","60%","","525",,"Concentration: (0-<=10)"
"41","Oregon","2017","0%","","1",,"Concentration: (>10)"
"41","Oregon","2017","40%","","346",,"Concentration: (not-detected)"
"41","Oregon","2018","60%","","529",,"Concentration: (0-<=10)"
"41","Oregon","2018","0%","","0",,"Concentration: (>10)"
"41","Oregon","2018","40%","","355",,"Concentration: (not-detected)"
"41","Oregon","2019","61%","","538",,"Concentration: (0-<=10)"
"41","Oregon","2019","0%","","1",,"Concentration: (>10)"
"41","Oregon","2019","39%","","340",,"Concentration: (not-detected)"
"41","Oregon","2020","59%","","518",,"Concentration: (0-<=10)"
"41","Oregon","2020","0%","","1",,"Concentration: (>10)"
"41","Oregon","2020","41%","","359",,"Concentration: (not-detected)"
"41","Oregon","2021","66%","","580",,"Concentration: (0-<=10)"
"41","Oregon","2021","0%","","2",,"Concentration: (>10)"
"41","Oregon","2021","34%","","294",,"Concentration: (not-detected)"
"41","Oregon","2022","60%","","532",,"Concentration: (0-<=10)"
"41","Oregon","2022","0%","","0",,"Concentration: (>10)"
"41","Oregon","2022","40%","","352",,"Concentration: (not-detected)"
"41","Oregon","2023","58%","","512",,"Concentration: (0-<=10)"
"41","Oregon","2023","0%","","1",,"Concentration: (>10)"
"41","Oregon","2023","42%","","365",,"Concentration: (not-detected)"
"42","Pennsylvania","1999","77%","","1,258",,"Concentration: (0-<=10)"
"42","Pennsylvania","1999","1%","","24",,"Concentration: (>10)"
"42","Pennsylvania","1999","21%","","344",,"Concentration: (not-detected)"
"42","Pennsylvania","2000","76%","","1,250",,"Concentration: (0-<=10)"
"42","Pennsylvania","2000","1%","","21",,"Concentration: (>10)"
"42","Pennsylvania","2000","23%","","369",,"Concentration: (not-detected)"
"42","Pennsylvania","2001","74%","","1,221",,"Concentration: (0-<=10)"
"42","Pennsylvania","2001","1%","","24",,"Concentration: (>10)"
"42","Pennsylvania","2001","25%","","406",,"Concentration: (not-detected)"
"42","Pennsylvania","2002","70%","","1,166",,"Concentration: (0-<=10)"
"42","Pennsylvania","2002","2%","","28",,"Concentration: (>10)"
"42","Pennsylvania","2002","28%","","472",,"Concentration: (not-detected)"
"42","Pennsylvania","2003","70%","","1,170",,"Concentration: (0-<=10)"
"42","Pennsylvania","2003","2%","","27",,"Concentration: (>10)"
"42","Pennsylvania","2003","29%","","484",,"Concentration: (not-detected)"
"42","Pennsylvania","2004","66%","","1,122",,"Concentration: (0-<=10)"
"42","Pennsylvania","2004","2%","","28",,"Concentration: (>10)"
"42","Pennsylvania","2004","32%","","549",,"Concentration: (not-detected)"
"42","Pennsylvania","2005","67%","","1,161",,"Concentration: (0-<=10)"
"42","Pennsylvania","2005","1%","","15",,"Concentration: (>10)"
"42","Pennsylvania","2005","32%","","566",,"Concentration: (not-detected)"
"42","Pennsylvania","2006","66%","","1,165",,"Concentration: (0-<=10)"
"42","Pennsylvania","2006","1%","","15",,"Concentration: (>10)"
"42","Pennsylvania","2006","33%","","584",,"Concentration: (not-detected)"
"42","Pennsylvania","2007","67%","","1,160",,"Concentration: (0-<=10)"
"42","Pennsylvania","2007","1%","","9",,"Concentration: (>10)"
"42","Pennsylvania","2007","32%","","560",,"Concentration: (not-detected)"
"42","Pennsylvania","2008","66%","","1,157",,"Concentration: (0-<=10)"
"42","Pennsylvania","2008","1%","","10",,"Concentration: (>10)"
"42","Pennsylvania","2008","33%","","584",,"Concentration: (not-detected)"
"42","Pennsylvania","2009","66%","","1,178",,"Concentration: (0-<=10)"
"42","Pennsylvania","2009","1%","","18",,"Concentration: (>10)"
"42","Pennsylvania","2009","33%","","586",,"Concentration: (not-detected)"
"42","Pennsylvania","2010","64%","","1,145",,"Concentration: (0-<=10)"
"42","Pennsylvania","2010","1%","","13",,"Concentration: (>10)"
"42","Pennsylvania","2010","36%","","645",,"Concentration: (not-detected)"
"42","Pennsylvania","2011","65%","","1,172",,"Concentration: (0-<=10)"
"42","Pennsylvania","2011","1%","","18",,"Concentration: (>10)"
"42","Pennsylvania","2011","34%","","620",,"Concentration: (not-detected)"
"42","Pennsylvania","2012","69%","","1,242",,"Concentration: (0-<=10)"
"42","Pennsylvania","2012","1%","","15",,"Concentration: (>10)"
"42","Pennsylvania","2012","30%","","538",,"Concentration: (not-detected)"
"42","Pennsylvania","2013","65%","","1,145",,"Concentration: (0-<=10)"
"42","Pennsylvania","2013","1%","","17",,"Concentration: (>10)"
"42","Pennsylvania","2013","35%","","613",,"Concentration: (not-detected)"
"42","Pennsylvania","2014","66%","","1,163",,"Concentration: (0-<=10)"
"42","Pennsylvania","2014","1%","","13",,"Concentration: (>10)"
"42","Pennsylvania","2014","33%","","592",,"Concentration: (not-detected)"
"42","Pennsylvania","2015","65%","","1,135",,"Concentration: (0-<=10)"
"42","Pennsylvania","2015","1%","","9",,"Concentration: (>10)"
"42","Pennsylvania","2015","34%","","599",,"Concentration: (not-detected)"
"42","Pennsylvania","2016","64%","","1,113",,"Concentration: (0-<=10)"
"42","Pennsylvania","2016","1%","","12",,"Concentration: (>10)"
"42","Pennsylvania","2016","35%","","608",,"Concentration: (not-detected)"
"42","Pennsylvania","2017","63%","","1,080",,"Concentration: (0-<=10)"
"42","Pennsylvania","2017","1%","","13",,"Concentration: (>10)"
"42","Pennsylvania","2017","36%","","611",,"Concentration: (not-detected)"
"42","Pennsylvania","2018","63%","","1,080",,"Concentration: (0-<=10)"
"42","Pennsylvania","2018","1%","","14",,"Concentration: (>10)"
"42","Pennsylvania","2018","36%","","615",,"Concentration: (not-detected)"
"42","Pennsylvania","2019","62%","","1,037",,"Concentration: (0-<=10)"
"42","Pennsylvania","2019","1%","","12",,"Concentration: (>10)"
"42","Pennsylvania","2019","38%","","631",,"Concentration: (not-detected)"
"42","Pennsylvania","2020","64%","","1,065",,"Concentration: (0-<=10)"
"42","Pennsylvania","2020","1%","","10",,"Concentration: (>10)"
"42","Pennsylvania","2020","35%","","591",,"Concentration: (not-detected)"
"42","Pennsylvania","2021","63%","","1,018",,"Concentration: (0-<=10)"
"42","Pennsylvania","2021","0%","","6",,"Concentration: (>10)"
"42","Pennsylvania","2021","36%","","585",,"Concentration: (not-detected)"
"42","Pennsylvania","2022","60%","","981",,"Concentration: (0-<=10)"
"42","Pennsylvania","2022","1%","","10",,"Concentration: (>10)"
"42","Pennsylvania","2022","39%","","635",,"Concentration: (not-detected)"
"42","Pennsylvania","2023","62%","","1,034",,"Concentration: (0-<=10)"
"42","Pennsylvania","2023","0%","","6",,"Concentration: (>10)"
"42","Pennsylvania","2023","38%","","633",,"Concentration: (not-detected)"
"44","Rhode Island","1999","84%","","53",,"Concentration: (0-<=10)"
"44","Rhode Island","1999","3%","","2",,"Concentration: (>10)"
"44","Rhode Island","1999","13%","","8",,"Concentration: (not-detected)"
"44","Rhode Island","2000","94%","","61",,"Concentration: (0-<=10)"
"44","Rhode Island","2000","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2000","6%","","4",,"Concentration: (not-detected)"
"44","Rhode Island","2001","92%","","55",,"Concentration: (0-<=10)"
"44","Rhode Island","2001","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2001","8%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2002","91%","","58",,"Concentration: (0-<=10)"
"44","Rhode Island","2002","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2002","9%","","6",,"Concentration: (not-detected)"
"44","Rhode Island","2003","91%","","58",,"Concentration: (0-<=10)"
"44","Rhode Island","2003","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2003","9%","","6",,"Concentration: (not-detected)"
"44","Rhode Island","2004","94%","","58",,"Concentration: (0-<=10)"
"44","Rhode Island","2004","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2004","6%","","4",,"Concentration: (not-detected)"
"44","Rhode Island","2005","92%","","59",,"Concentration: (0-<=10)"
"44","Rhode Island","2005","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2005","8%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2006","92%","","60",,"Concentration: (0-<=10)"
"44","Rhode Island","2006","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2006","8%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2007","86%","","57",,"Concentration: (0-<=10)"
"44","Rhode Island","2007","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2007","14%","","9",,"Concentration: (not-detected)"
"44","Rhode Island","2008","88%","","58",,"Concentration: (0-<=10)"
"44","Rhode Island","2008","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2008","12%","","8",,"Concentration: (not-detected)"
"44","Rhode Island","2009","86%","","57",,"Concentration: (0-<=10)"
"44","Rhode Island","2009","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2009","14%","","9",,"Concentration: (not-detected)"
"44","Rhode Island","2010","89%","","59",,"Concentration: (0-<=10)"
"44","Rhode Island","2010","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2010","11%","","7",,"Concentration: (not-detected)"
"44","Rhode Island","2011","88%","","58",,"Concentration: (0-<=10)"
"44","Rhode Island","2011","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2011","12%","","8",,"Concentration: (not-detected)"
"44","Rhode Island","2012","93%","","62",,"Concentration: (0-<=10)"
"44","Rhode Island","2012","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2012","7%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2013","91%","","49",,"Concentration: (0-<=10)"
"44","Rhode Island","2013","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2013","9%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2014","93%","","41",,"Concentration: (0-<=10)"
"44","Rhode Island","2014","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2014","7%","","3",,"Concentration: (not-detected)"
"44","Rhode Island","2015","92%","","44",,"Concentration: (0-<=10)"
"44","Rhode Island","2015","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2015","8%","","4",,"Concentration: (not-detected)"
"44","Rhode Island","2016","91%","","29",,"Concentration: (0-<=10)"
"44","Rhode Island","2016","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2016","9%","","3",,"Concentration: (not-detected)"
"44","Rhode Island","2017","93%","","39",,"Concentration: (0-<=10)"
"44","Rhode Island","2017","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2017","7%","","3",,"Concentration: (not-detected)"
"44","Rhode Island","2018","89%","","41",,"Concentration: (0-<=10)"
"44","Rhode Island","2018","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2018","11%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2020","89%","","40",,"Concentration: (0-<=10)"
"44","Rhode Island","2020","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2020","11%","","5",,"Concentration: (not-detected)"
"44","Rhode Island","2021","91%","","43",,"Concentration: (0-<=10)"
"44","Rhode Island","2021","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2021","9%","","4",,"Concentration: (not-detected)"
"44","Rhode Island","2022","92%","","34",,"Concentration: (0-<=10)"
"44","Rhode Island","2022","0%","","0",,"Concentration: (>10)"
"44","Rhode Island","2022","8%","","3",,"Concentration: (not-detected)"
"44","Rhode Island","2023","91%","","48",,"Concentration: (0-<=10)"
"44","Rhode Island","2023","2%","","1",,"Concentration: (>10)"
"44","Rhode Island","2023","8%","","4",,"Concentration: (not-detected)"
"45","South Carolina","2002","100%","","1",,"Concentration: (0-<=10)"
"45","South Carolina","2002","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2002","0%","","0",,"Concentration: (not-detected)"
"45","South Carolina","2003","100%","","2",,"Concentration: (0-<=10)"
"45","South Carolina","2003","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2003","0%","","0",,"Concentration: (not-detected)"
"45","South Carolina","2004","100%","","3",,"Concentration: (0-<=10)"
"45","South Carolina","2004","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2004","0%","","0",,"Concentration: (not-detected)"
"45","South Carolina","2005","77%","","326",,"Concentration: (0-<=10)"
"45","South Carolina","2005","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2005","23%","","96",,"Concentration: (not-detected)"
"45","South Carolina","2006","80%","","333",,"Concentration: (0-<=10)"
"45","South Carolina","2006","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2006","20%","","81",,"Concentration: (not-detected)"
"45","South Carolina","2007","73%","","310",,"Concentration: (0-<=10)"
"45","South Carolina","2007","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2007","27%","","117",,"Concentration: (not-detected)"
"45","South Carolina","2008","73%","","320",,"Concentration: (0-<=10)"
"45","South Carolina","2008","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2008","27%","","120",,"Concentration: (not-detected)"
"45","South Carolina","2009","73%","","326",,"Concentration: (0-<=10)"
"45","South Carolina","2009","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2009","27%","","119",,"Concentration: (not-detected)"
"45","South Carolina","2010","74%","","332",,"Concentration: (0-<=10)"
"45","South Carolina","2010","0%","","1",,"Concentration: (>10)"
"45","South Carolina","2010","26%","","116",,"Concentration: (not-detected)"
"45","South Carolina","2011","72%","","324",,"Concentration: (0-<=10)"
"45","South Carolina","2011","0%","","1",,"Concentration: (>10)"
"45","South Carolina","2011","27%","","122",,"Concentration: (not-detected)"
"45","South Carolina","2012","74%","","328",,"Concentration: (0-<=10)"
"45","South Carolina","2012","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2012","26%","","116",,"Concentration: (not-detected)"
"45","South Carolina","2013","75%","","330",,"Concentration: (0-<=10)"
"45","South Carolina","2013","0%","","2",,"Concentration: (>10)"
"45","South Carolina","2013","25%","","109",,"Concentration: (not-detected)"
"45","South Carolina","2014","73%","","317",,"Concentration: (0-<=10)"
"45","South Carolina","2014","0%","","1",,"Concentration: (>10)"
"45","South Carolina","2014","27%","","116",,"Concentration: (not-detected)"
"45","South Carolina","2015","75%","","321",,"Concentration: (0-<=10)"
"45","South Carolina","2015","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2015","25%","","108",,"Concentration: (not-detected)"
"45","South Carolina","2016","74%","","311",,"Concentration: (0-<=10)"
"45","South Carolina","2016","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2016","26%","","107",,"Concentration: (not-detected)"
"45","South Carolina","2017","74%","","295",,"Concentration: (0-<=10)"
"45","South Carolina","2017","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2017","26%","","105",,"Concentration: (not-detected)"
"45","South Carolina","2018","73%","","294",,"Concentration: (0-<=10)"
"45","South Carolina","2018","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2018","27%","","108",,"Concentration: (not-detected)"
"45","South Carolina","2019","74%","","297",,"Concentration: (0-<=10)"
"45","South Carolina","2019","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2019","26%","","105",,"Concentration: (not-detected)"
"45","South Carolina","2020","71%","","286",,"Concentration: (0-<=10)"
"45","South Carolina","2020","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2020","29%","","115",,"Concentration: (not-detected)"
"45","South Carolina","2021","71%","","284",,"Concentration: (0-<=10)"
"45","South Carolina","2021","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2021","29%","","115",,"Concentration: (not-detected)"
"45","South Carolina","2022","72%","","285",,"Concentration: (0-<=10)"
"45","South Carolina","2022","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2022","28%","","112",,"Concentration: (not-detected)"
"45","South Carolina","2023","73%","","290",,"Concentration: (0-<=10)"
"45","South Carolina","2023","0%","","0",,"Concentration: (>10)"
"45","South Carolina","2023","28%","","110",,"Concentration: (not-detected)"
"47","Tennessee","2020","100%","","319",,"Concentration: (0-<=10)"
"47","Tennessee","2020","0%","","0",,"Concentration: (>10)"
"47","Tennessee","2020","0%","","0",,"Concentration: (not-detected)"
"47","Tennessee","2021","100%","","297",,"Concentration: (0-<=10)"
"47","Tennessee","2021","0%","","0",,"Concentration: (>10)"
"47","Tennessee","2021","0%","","0",,"Concentration: (not-detected)"
"47","Tennessee","2022","100%","","200",,"Concentration: (0-<=10)"
"47","Tennessee","2022","0%","","0",,"Concentration: (>10)"
"47","Tennessee","2022","0%","","0",,"Concentration: (not-detected)"
"49","Utah","2000","94%","","319",,"Concentration: (0-<=10)"
"49","Utah","2000","0%","","1",,"Concentration: (>10)"
"49","Utah","2000","5%","","18",,"Concentration: (not-detected)"
"49","Utah","2001","94%","","301",,"Concentration: (0-<=10)"
"49","Utah","2001","0%","","0",,"Concentration: (>10)"
"49","Utah","2001","6%","","20",,"Concentration: (not-detected)"
"49","Utah","2002","91%","","353",,"Concentration: (0-<=10)"
"49","Utah","2002","0%","","1",,"Concentration: (>10)"
"49","Utah","2002","8%","","32",,"Concentration: (not-detected)"
"49","Utah","2003","91%","","326",,"Concentration: (0-<=10)"
"49","Utah","2003","0%","","1",,"Concentration: (>10)"
"49","Utah","2003","9%","","33",,"Concentration: (not-detected)"
"49","Utah","2004","92%","","344",,"Concentration: (0-<=10)"
"49","Utah","2004","0%","","1",,"Concentration: (>10)"
"49","Utah","2004","7%","","27",,"Concentration: (not-detected)"
"49","Utah","2005","93%","","343",,"Concentration: (0-<=10)"
"49","Utah","2005","0%","","1",,"Concentration: (>10)"
"49","Utah","2005","6%","","23",,"Concentration: (not-detected)"
"49","Utah","2006","90%","","316",,"Concentration: (0-<=10)"
"49","Utah","2006","1%","","2",,"Concentration: (>10)"
"49","Utah","2006","10%","","34",,"Concentration: (not-detected)"
"49","Utah","2007","88%","","323",,"Concentration: (0-<=10)"
"49","Utah","2007","0%","","0",,"Concentration: (>10)"
"49","Utah","2007","12%","","42",,"Concentration: (not-detected)"
"49","Utah","2008","90%","","336",,"Concentration: (0-<=10)"
"49","Utah","2008","0%","","0",,"Concentration: (>10)"
"49","Utah","2008","10%","","39",,"Concentration: (not-detected)"
"49","Utah","2009","89%","","349",,"Concentration: (0-<=10)"
"49","Utah","2009","1%","","2",,"Concentration: (>10)"
"49","Utah","2009","10%","","41",,"Concentration: (not-detected)"
"49","Utah","2010","86%","","336",,"Concentration: (0-<=10)"
